Datetime,Open,High,Low,Close,Volume,Dividends,Stock Splits
2023-02-06 07:14:00+00:00,22803.314453125,22803.314453125,22803.314453125,22803.314453125,3772416,0.0,0.0
2023-02-06 07:15:00+00:00,22804.572265625,22804.572265625,22804.572265625,22804.572265625,1480704,0.0,0.0
2023-02-06 07:16:00+00:00,22811.29296875,22811.29296875,22811.29296875,22811.29296875,0,0.0,0.0
2023-02-06 07:17:00+00:00,22808.474609375,22808.474609375,22808.474609375,22808.474609375,8726528,0.0,0.0
2023-02-06 07:18:00+00:00,22812.189453125,22812.189453125,22812.189453125,22812.189453125,8077312,0.0,0.0
2023-02-06 07:19:00+00:00,22813.625,22813.625,22813.625,22813.625,22933504,0.0,0.0
2023-02-06 07:20:00+00:00,22813.833984375,22813.833984375,22813.833984375,22813.833984375,1957888,0.0,0.0
2023-02-06 07:21:00+00:00,22812.935546875,22812.935546875,22812.935546875,22812.935546875,704512,0.0,0.0
2023-02-06 07:22:00+00:00,22815.17578125,22815.17578125,22815.17578125,22815.17578125,6387712,0.0,0.0
2023-02-06 07:23:00+00:00,22819.578125,22819.578125,22819.578125,22819.578125,4591616,0.0,0.0
2023-02-06 07:24:00+00:00,22821.80859375,22821.80859375,22821.80859375,22821.80859375,9003008,0.0,0.0
2023-02-06 07:25:00+00:00,22836.55078125,22836.55078125,22836.55078125,22836.55078125,19679232,0.0,0.0
2023-02-06 07:26:00+00:00,22838.15234375,22838.15234375,22838.15234375,22838.15234375,6244352,0.0,0.0
2023-02-06 07:27:00+00:00,22839.9453125,22839.9453125,22839.9453125,22839.9453125,6316032,0.0,0.0
2023-02-06 07:28:00+00:00,22844.779296875,22844.779296875,22844.779296875,22844.779296875,19662848,0.0,0.0
2023-02-06 07:29:00+00:00,22845.587890625,22845.587890625,22845.587890625,22845.587890625,2912256,0.0,0.0
2023-02-06 07:30:00+00:00,22844.830078125,22844.830078125,22844.830078125,22844.830078125,7716864,0.0,0.0
2023-02-06 07:31:00+00:00,22840.71875,22840.71875,22840.71875,22840.71875,2750464,0.0,0.0
2023-02-06 07:32:00+00:00,22838.041015625,22838.041015625,22838.041015625,22838.041015625,1771520,0.0,0.0
2023-02-06 07:33:00+00:00,22835.24609375,22835.24609375,22835.24609375,22835.24609375,1710080,0.0,0.0
2023-02-06 07:34:00+00:00,22841.259765625,22841.259765625,22841.259765625,22841.259765625,14637056,0.0,0.0
2023-02-06 07:35:00+00:00,22845.134765625,22845.134765625,22845.134765625,22845.134765625,4788224,0.0,0.0
2023-02-06 07:36:00+00:00,22845.947265625,22845.947265625,22845.947265625,22845.947265625,4136960,0.0,0.0
2023-02-06 07:37:00+00:00,22851.357421875,22851.357421875,22851.357421875,22851.357421875,13303808,0.0,0.0
2023-02-06 07:38:00+00:00,22854.822265625,22854.822265625,22854.822265625,22854.822265625,6342656,0.0,0.0
2023-02-06 07:39:00+00:00,22851.41796875,22851.41796875,22851.41796875,22851.41796875,5732352,0.0,0.0
2023-02-06 07:40:00+00:00,22854.189453125,22854.189453125,22854.189453125,22854.189453125,18157568,0.0,0.0
2023-02-06 07:41:00+00:00,22852.498046875,22852.498046875,22852.498046875,22852.498046875,3239936,0.0,0.0
2023-02-06 07:42:00+00:00,22852.68359375,22852.68359375,22852.68359375,22852.68359375,4945920,0.0,0.0
2023-02-06 07:43:00+00:00,22855.59375,22855.59375,22855.59375,22855.59375,26949632,0.0,0.0
2023-02-06 07:44:00+00:00,22854.244140625,22854.244140625,22854.244140625,22854.244140625,1753088,0.0,0.0
2023-02-06 07:45:00+00:00,22854.51171875,22854.51171875,22854.51171875,22854.51171875,702464,0.0,0.0
2023-02-06 07:46:00+00:00,22859.25390625,22859.25390625,22859.25390625,22859.25390625,6707200,0.0,0.0
2023-02-06 07:47:00+00:00,22860.03515625,22860.03515625,22860.03515625,22860.03515625,1597440,0.0,0.0
2023-02-06 07:48:00+00:00,22858.669921875,22858.669921875,22858.669921875,22858.669921875,3008512,0.0,0.0
2023-02-06 07:49:00+00:00,22858.6796875,22858.6796875,22858.6796875,22858.6796875,0,0.0,0.0
2023-02-06 07:50:00+00:00,22859.03515625,22859.03515625,22859.03515625,22859.03515625,2488320,0.0,0.0
2023-02-06 07:51:00+00:00,22863.560546875,22863.560546875,22863.560546875,22863.560546875,8873984,0.0,0.0
2023-02-06 07:52:00+00:00,22873.359375,22873.359375,22873.359375,22873.359375,22968320,0.0,0.0
2023-02-06 07:53:00+00:00,22872.408203125,22872.408203125,22872.408203125,22872.408203125,3014656,0.0,0.0
2023-02-06 07:54:00+00:00,22874.115234375,22874.115234375,22874.115234375,22874.115234375,2576384,0.0,0.0
2023-02-06 07:55:00+00:00,22878.576171875,22878.576171875,22878.576171875,22878.576171875,14045184,0.0,0.0
2023-02-06 07:56:00+00:00,22880.3515625,22880.3515625,22880.3515625,22880.3515625,8792064,0.0,0.0
2023-02-06 07:57:00+00:00,22880.921875,22880.921875,22880.921875,22880.921875,5140480,0.0,0.0
2023-02-06 07:58:00+00:00,22879.404296875,22879.404296875,22879.404296875,22879.404296875,14673920,0.0,0.0
2023-02-06 07:59:00+00:00,22880.666015625,22880.666015625,22880.666015625,22880.666015625,4993024,0.0,0.0
2023-02-06 08:00:00+00:00,22881.728515625,22881.728515625,22881.728515625,22881.728515625,2811904,0.0,0.0
2023-02-06 08:01:00+00:00,22885.685546875,22885.685546875,22885.685546875,22885.685546875,149630976,0.0,0.0
2023-02-06 08:02:00+00:00,22885.076171875,22885.076171875,22885.076171875,22885.076171875,7446528,0.0,0.0
2023-02-06 08:03:00+00:00,22885.576171875,22885.576171875,22885.576171875,22885.576171875,534528,0.0,0.0
2023-02-06 08:04:00+00:00,22896.185546875,22896.185546875,22896.185546875,22896.185546875,0,0.0,0.0
2023-02-06 08:05:00+00:00,22899.34765625,22899.34765625,22899.34765625,22899.34765625,5822464,0.0,0.0
2023-02-06 08:07:00+00:00,22911.28125,22911.28125,22911.28125,22911.28125,56324096,0.0,0.0
2023-02-06 08:08:00+00:00,22907.302734375,22907.302734375,22907.302734375,22907.302734375,13944832,0.0,0.0
2023-02-06 08:09:00+00:00,22908.5546875,22908.5546875,22908.5546875,22908.5546875,5971968,0.0,0.0
2023-02-06 08:10:00+00:00,22900.8125,22900.8125,22900.8125,22900.8125,34193408,0.0,0.0
2023-02-06 08:11:00+00:00,22900.57421875,22900.57421875,22900.57421875,22900.57421875,5720064,0.0,0.0
2023-02-06 08:12:00+00:00,22901.263671875,22901.263671875,22901.263671875,22901.263671875,6967296,0.0,0.0
2023-02-06 08:13:00+00:00,22899.580078125,22899.580078125,22899.580078125,22899.580078125,2756608,0.0,0.0
2023-02-06 08:14:00+00:00,22901.068359375,22901.068359375,22901.068359375,22901.068359375,8163328,0.0,0.0
2023-02-06 08:15:00+00:00,22903.44140625,22903.44140625,22903.44140625,22903.44140625,2932736,0.0,0.0
2023-02-06 08:16:00+00:00,22903.568359375,22903.568359375,22903.568359375,22903.568359375,6438912,0.0,0.0
2023-02-06 08:17:00+00:00,22901.96875,22901.96875,22901.96875,22901.96875,3254272,0.0,0.0
2023-02-06 08:18:00+00:00,22900.443359375,22900.443359375,22900.443359375,22900.443359375,3313664,0.0,0.0
2023-02-06 08:19:00+00:00,22895.421875,22895.421875,22895.421875,22895.421875,27955200,0.0,0.0
2023-02-06 08:20:00+00:00,22890.9921875,22890.9921875,22890.9921875,22890.9921875,6877184,0.0,0.0
2023-02-06 08:21:00+00:00,22891.2734375,22891.2734375,22891.2734375,22891.2734375,3104768,0.0,0.0
2023-02-06 08:22:00+00:00,22886.193359375,22886.193359375,22886.193359375,22886.193359375,0,0.0,0.0
2023-02-06 08:23:00+00:00,22885.7578125,22885.7578125,22885.7578125,22885.7578125,6000640,0.0,0.0
2023-02-06 08:24:00+00:00,22882.638671875,22882.638671875,22882.638671875,22882.638671875,4061184,0.0,0.0
2023-02-06 08:25:00+00:00,22875.2890625,22875.2890625,22875.2890625,22875.2890625,18718720,0.0,0.0
2023-02-06 08:26:00+00:00,22876.98046875,22876.98046875,22876.98046875,22876.98046875,1173504,0.0,0.0
2023-02-06 08:27:00+00:00,22877.94921875,22877.94921875,22877.94921875,22877.94921875,3223552,0.0,0.0
2023-02-06 08:28:00+00:00,22877.7421875,22877.7421875,22877.7421875,22877.7421875,19834880,0.0,0.0
2023-02-06 08:29:00+00:00,22872.3203125,22872.3203125,22872.3203125,22872.3203125,5060608,0.0,0.0
2023-02-06 08:30:00+00:00,22872.046875,22872.046875,22872.046875,22872.046875,1681408,0.0,0.0
2023-02-06 08:31:00+00:00,22860.328125,22860.328125,22860.328125,22860.328125,13621248,0.0,0.0
2023-02-06 08:32:00+00:00,22864.140625,22864.140625,22864.140625,22864.140625,4198400,0.0,0.0
2023-02-06 08:33:00+00:00,22872.376953125,22872.376953125,22872.376953125,22872.376953125,5359616,0.0,0.0
2023-02-06 08:34:00+00:00,22879.865234375,22879.865234375,22879.865234375,22879.865234375,27494400,0.0,0.0
2023-02-06 08:35:00+00:00,22881.40625,22881.40625,22881.40625,22881.40625,1732608,0.0,0.0
2023-02-06 08:36:00+00:00,22879.5078125,22879.5078125,22879.5078125,22879.5078125,2111488,0.0,0.0
2023-02-06 08:37:00+00:00,22881.75,22881.75,22881.75,22881.75,12892160,0.0,0.0
2023-02-06 08:38:00+00:00,22881.298828125,22881.298828125,22881.298828125,22881.298828125,0,0.0,0.0
2023-02-06 08:39:00+00:00,22879.732421875,22879.732421875,22879.732421875,22879.732421875,0,0.0,0.0
2023-02-06 08:40:00+00:00,22870.4765625,22870.4765625,22870.4765625,22870.4765625,0,0.0,0.0
2023-02-06 08:41:00+00:00,22872.04296875,22872.04296875,22872.04296875,22872.04296875,0,0.0,0.0
2023-02-06 08:42:00+00:00,22873.15625,22873.15625,22873.15625,22873.15625,0,0.0,0.0
2023-02-06 08:43:00+00:00,22881.7734375,22881.7734375,22881.7734375,22881.7734375,7833600,0.0,0.0
2023-02-06 08:44:00+00:00,22884.578125,22884.578125,22884.578125,22884.578125,0,0.0,0.0
2023-02-06 08:45:00+00:00,22885.240234375,22885.240234375,22885.240234375,22885.240234375,0,0.0,0.0
2023-02-06 08:46:00+00:00,22892.259765625,22892.259765625,22892.259765625,22892.259765625,0,0.0,0.0
2023-02-06 08:47:00+00:00,22892.32421875,22892.32421875,22892.32421875,22892.32421875,0,0.0,0.0
2023-02-06 08:48:00+00:00,22891.291015625,22891.291015625,22891.291015625,22891.291015625,532480,0.0,0.0
2023-02-06 08:49:00+00:00,22891.05078125,22891.05078125,22891.05078125,22891.05078125,0,0.0,0.0
2023-02-06 08:50:00+00:00,22886.91796875,22886.91796875,22886.91796875,22886.91796875,1251328,0.0,0.0
2023-02-06 08:51:00+00:00,22885.958984375,22885.958984375,22885.958984375,22885.958984375,0,0.0,0.0
2023-02-06 08:52:00+00:00,22885.30859375,22885.30859375,22885.30859375,22885.30859375,1359872,0.0,0.0
2023-02-06 08:53:00+00:00,22883.705078125,22883.705078125,22883.705078125,22883.705078125,0,0.0,0.0
2023-02-06 08:54:00+00:00,22883.291015625,22883.291015625,22883.291015625,22883.291015625,0,0.0,0.0
2023-02-06 08:55:00+00:00,22871.314453125,22871.314453125,22871.314453125,22871.314453125,16922624,0.0,0.0
2023-02-06 08:56:00+00:00,22869.5859375,22869.5859375,22869.5859375,22869.5859375,2379776,0.0,0.0
2023-02-06 08:57:00+00:00,22869.986328125,22869.986328125,22869.986328125,22869.986328125,0,0.0,0.0
2023-02-06 08:58:00+00:00,22867.951171875,22867.951171875,22867.951171875,22867.951171875,8742912,0.0,0.0
2023-02-06 08:59:00+00:00,22868.720703125,22868.720703125,22868.720703125,22868.720703125,2469888,0.0,0.0
2023-02-06 09:00:00+00:00,22868.49609375,22868.49609375,22868.49609375,22868.49609375,5965824,0.0,0.0
2023-02-06 09:01:00+00:00,22869.884765625,22869.884765625,22869.884765625,22869.884765625,0,0.0,0.0
2023-02-06 09:02:00+00:00,22870.89453125,22870.89453125,22870.89453125,22870.89453125,6144,0.0,0.0
2023-02-06 09:03:00+00:00,22869.173828125,22869.173828125,22869.173828125,22869.173828125,2279424,0.0,0.0
2023-02-06 09:04:00+00:00,22874.5625,22874.5625,22874.5625,22874.5625,0,0.0,0.0
2023-02-06 09:05:00+00:00,22874.87890625,22874.87890625,22874.87890625,22874.87890625,272384,0.0,0.0
2023-02-06 09:06:00+00:00,22875.322265625,22875.322265625,22875.322265625,22875.322265625,2107392,0.0,0.0
2023-02-06 09:07:00+00:00,22875.681640625,22875.681640625,22875.681640625,22875.681640625,8017920,0.0,0.0
2023-02-06 09:08:00+00:00,22874.845703125,22874.845703125,22874.845703125,22874.845703125,3356672,0.0,0.0
2023-02-06 09:09:00+00:00,22875.015625,22875.015625,22875.015625,22875.015625,501760,0.0,0.0
2023-02-06 09:10:00+00:00,22872.94921875,22872.94921875,22872.94921875,22872.94921875,8273920,0.0,0.0
2023-02-06 09:11:00+00:00,22871.728515625,22871.728515625,22871.728515625,22871.728515625,3893248,0.0,0.0
2023-02-06 09:12:00+00:00,22869.224609375,22869.224609375,22869.224609375,22869.224609375,3557376,0.0,0.0
2023-02-06 09:13:00+00:00,22869.609375,22869.609375,22869.609375,22869.609375,2885632,0.0,0.0
2023-02-06 09:14:00+00:00,22869.896484375,22869.896484375,22869.896484375,22869.896484375,0,0.0,0.0
2023-02-06 09:15:00+00:00,22869.19921875,22869.19921875,22869.19921875,22869.19921875,2291712,0.0,0.0
2023-02-06 09:16:00+00:00,22866.427734375,22866.427734375,22866.427734375,22866.427734375,3381248,0.0,0.0
2023-02-06 09:17:00+00:00,22864.724609375,22864.724609375,22864.724609375,22864.724609375,5240832,0.0,0.0
2023-02-06 09:18:00+00:00,22866.279296875,22866.279296875,22866.279296875,22866.279296875,4591616,0.0,0.0
2023-02-06 09:19:00+00:00,22858.31640625,22858.31640625,22858.31640625,22858.31640625,24025088,0.0,0.0
2023-02-06 09:20:00+00:00,22853.857421875,22853.857421875,22853.857421875,22853.857421875,2779136,0.0,0.0
2023-02-06 09:21:00+00:00,22854.4375,22854.4375,22854.4375,22854.4375,2512896,0.0,0.0
2023-02-06 09:22:00+00:00,22853.671875,22853.671875,22853.671875,22853.671875,5240832,0.0,0.0
2023-02-06 09:23:00+00:00,22853.509765625,22853.509765625,22853.509765625,22853.509765625,776192,0.0,0.0
2023-02-06 09:24:00+00:00,22845.87109375,22845.87109375,22845.87109375,22845.87109375,4982784,0.0,0.0
2023-02-06 09:25:00+00:00,22838.314453125,22838.314453125,22838.314453125,22838.314453125,11595776,0.0,0.0
2023-02-06 09:26:00+00:00,22835.35546875,22835.35546875,22835.35546875,22835.35546875,5212160,0.0,0.0
2023-02-06 09:27:00+00:00,22838.396484375,22838.396484375,22838.396484375,22838.396484375,3072000,0.0,0.0
2023-02-06 09:28:00+00:00,22840.052734375,22840.052734375,22840.052734375,22840.052734375,9072640,0.0,0.0
2023-02-06 09:29:00+00:00,22840.814453125,22840.814453125,22840.814453125,22840.814453125,2191360,0.0,0.0
2023-02-06 09:30:00+00:00,22838.638671875,22838.638671875,22838.638671875,22838.638671875,0,0.0,0.0
2023-02-06 09:31:00+00:00,22836.884765625,22836.884765625,22836.884765625,22836.884765625,20451328,0.0,0.0
2023-02-06 09:32:00+00:00,22841.419921875,22841.419921875,22841.419921875,22841.419921875,1701888,0.0,0.0
2023-02-06 09:33:00+00:00,22842.7265625,22842.7265625,22842.7265625,22842.7265625,0,0.0,0.0
2023-02-06 09:34:00+00:00,22846.7890625,22846.7890625,22846.7890625,22846.7890625,0,0.0,0.0
2023-02-06 09:35:00+00:00,22853.0625,22853.0625,22853.0625,22853.0625,0,0.0,0.0
2023-02-06 09:36:00+00:00,22859.37109375,22859.37109375,22859.37109375,22859.37109375,15177728,0.0,0.0
2023-02-06 09:37:00+00:00,22870.380859375,22870.380859375,22870.380859375,22870.380859375,40321024,0.0,0.0
2023-02-06 09:38:00+00:00,22871.357421875,22871.357421875,22871.357421875,22871.357421875,1271808,0.0,0.0
2023-02-06 09:39:00+00:00,22871.162109375,22871.162109375,22871.162109375,22871.162109375,3235840,0.0,0.0
2023-02-06 09:40:00+00:00,22876.501953125,22876.501953125,22876.501953125,22876.501953125,10549248,0.0,0.0
2023-02-06 09:41:00+00:00,22882.810546875,22882.810546875,22882.810546875,22882.810546875,0,0.0,0.0
2023-02-06 09:42:00+00:00,22883.46484375,22883.46484375,22883.46484375,22883.46484375,15624192,0.0,0.0
2023-02-06 09:43:00+00:00,22882.31640625,22882.31640625,22882.31640625,22882.31640625,0,0.0,0.0
2023-02-06 09:44:00+00:00,22881.982421875,22881.982421875,22881.982421875,22881.982421875,11599872,0.0,0.0
2023-02-06 09:45:00+00:00,22877.689453125,22877.689453125,22877.689453125,22877.689453125,0,0.0,0.0
2023-02-06 09:46:00+00:00,22871.9375,22871.9375,22871.9375,22871.9375,13318144,0.0,0.0
2023-02-06 09:47:00+00:00,22870.1953125,22870.1953125,22870.1953125,22870.1953125,1341440,0.0,0.0
2023-02-06 09:48:00+00:00,22868.8125,22868.8125,22868.8125,22868.8125,1482752,0.0,0.0
2023-02-06 09:49:00+00:00,22865.578125,22865.578125,22865.578125,22865.578125,11966464,0.0,0.0
2023-02-06 09:50:00+00:00,22864.189453125,22864.189453125,22864.189453125,22864.189453125,1339392,0.0,0.0
2023-02-06 09:51:00+00:00,22860.75390625,22860.75390625,22860.75390625,22860.75390625,2916352,0.0,0.0
2023-02-06 09:52:00+00:00,22855.431640625,22855.431640625,22855.431640625,22855.431640625,11243520,0.0,0.0
2023-02-06 09:53:00+00:00,22854.521484375,22854.521484375,22854.521484375,22854.521484375,0,0.0,0.0
2023-02-06 09:54:00+00:00,22854.1015625,22854.1015625,22854.1015625,22854.1015625,3776512,0.0,0.0
2023-02-06 09:55:00+00:00,22850.857421875,22850.857421875,22850.857421875,22850.857421875,20928512,0.0,0.0
2023-02-06 09:56:00+00:00,22849.912109375,22849.912109375,22849.912109375,22849.912109375,1519616,0.0,0.0
2023-02-06 09:57:00+00:00,22848.060546875,22848.060546875,22848.060546875,22848.060546875,968704,0.0,0.0
2023-02-06 09:58:00+00:00,22842.91015625,22842.91015625,22842.91015625,22842.91015625,0,0.0,0.0
2023-02-06 09:59:00+00:00,22843.203125,22843.203125,22843.203125,22843.203125,10356736,0.0,0.0
2023-02-06 10:00:00+00:00,22843.61328125,22843.61328125,22843.61328125,22843.61328125,0,0.0,0.0
2023-02-06 10:01:00+00:00,22842.232421875,22842.232421875,22842.232421875,22842.232421875,0,0.0,0.0
2023-02-06 10:02:00+00:00,22840.64453125,22840.64453125,22840.64453125,22840.64453125,0,0.0,0.0
2023-02-06 10:03:00+00:00,22841.19921875,22841.19921875,22841.19921875,22841.19921875,12894208,0.0,0.0
2023-02-06 10:04:00+00:00,22837.7890625,22837.7890625,22837.7890625,22837.7890625,0,0.0,0.0
2023-02-06 10:05:00+00:00,22833.69140625,22833.69140625,22833.69140625,22833.69140625,0,0.0,0.0
2023-02-06 10:06:00+00:00,22833.197265625,22833.197265625,22833.197265625,22833.197265625,747520,0.0,0.0
2023-02-06 10:07:00+00:00,22835.388671875,22835.388671875,22835.388671875,22835.388671875,7526400,0.0,0.0
2023-02-06 10:08:00+00:00,22837.427734375,22837.427734375,22837.427734375,22837.427734375,3350528,0.0,0.0
2023-02-06 10:09:00+00:00,22838.837890625,22838.837890625,22838.837890625,22838.837890625,3665920,0.0,0.0
2023-02-06 10:10:00+00:00,22845.96875,22845.96875,22845.96875,22845.96875,14409728,0.0,0.0
2023-02-06 10:11:00+00:00,22847.97265625,22847.97265625,22847.97265625,22847.97265625,3379200,0.0,0.0
2023-02-06 10:12:00+00:00,22849.783203125,22849.783203125,22849.783203125,22849.783203125,5349376,0.0,0.0
2023-02-06 10:13:00+00:00,22853.17578125,22853.17578125,22853.17578125,22853.17578125,27725824,0.0,0.0
2023-02-06 10:14:00+00:00,22855.125,22855.125,22855.125,22855.125,614400,0.0,0.0
2023-02-06 10:15:00+00:00,22854.171875,22854.171875,22854.171875,22854.171875,1810432,0.0,0.0
2023-02-06 10:16:00+00:00,22860.28125,22860.28125,22860.28125,22860.28125,27940864,0.0,0.0
2023-02-06 10:17:00+00:00,22856.94921875,22856.94921875,22856.94921875,22856.94921875,3643392,0.0,0.0
2023-02-06 10:18:00+00:00,22856.00390625,22856.00390625,22856.00390625,22856.00390625,2969600,0.0,0.0
2023-02-06 10:19:00+00:00,22854.34765625,22854.34765625,22854.34765625,22854.34765625,4458496,0.0,0.0
2023-02-06 10:20:00+00:00,22851.78125,22851.78125,22851.78125,22851.78125,2488320,0.0,0.0
2023-02-06 10:21:00+00:00,22851.6796875,22851.6796875,22851.6796875,22851.6796875,0,0.0,0.0
2023-02-06 10:22:00+00:00,22851.40234375,22851.40234375,22851.40234375,22851.40234375,11290624,0.0,0.0
2023-02-06 10:23:00+00:00,22853.408203125,22853.408203125,22853.408203125,22853.408203125,0,0.0,0.0
2023-02-06 10:24:00+00:00,22854.818359375,22854.818359375,22854.818359375,22854.818359375,1425408,0.0,0.0
2023-02-06 10:25:00+00:00,22858.490234375,22858.490234375,22858.490234375,22858.490234375,0,0.0,0.0
2023-02-06 10:26:00+00:00,22861.78515625,22861.78515625,22861.78515625,22861.78515625,3280896,0.0,0.0
2023-02-06 10:27:00+00:00,22862.1015625,22862.1015625,22862.1015625,22862.1015625,88064,0.0,0.0
2023-02-06 10:28:00+00:00,22862.828125,22862.828125,22862.828125,22862.828125,1251328,0.0,0.0
2023-02-06 10:29:00+00:00,22862.26953125,22862.26953125,22862.26953125,22862.26953125,3534848,0.0,0.0
2023-02-06 10:30:00+00:00,22861.451171875,22861.451171875,22861.451171875,22861.451171875,3438592,0.0,0.0
2023-02-06 10:31:00+00:00,22856.35546875,22856.35546875,22856.35546875,22856.35546875,7800832,0.0,0.0
2023-02-06 10:33:00+00:00,22855.1640625,22855.1640625,22855.1640625,22855.1640625,5394432,0.0,0.0
2023-02-06 10:34:00+00:00,22852.3515625,22852.3515625,22852.3515625,22852.3515625,37214208,0.0,0.0
2023-02-06 10:35:00+00:00,22849.8203125,22849.8203125,22849.8203125,22849.8203125,6547456,0.0,0.0
2023-02-06 10:36:00+00:00,22848.353515625,22848.353515625,22848.353515625,22848.353515625,2367488,0.0,0.0
2023-02-06 10:37:00+00:00,22842.17578125,22842.17578125,22842.17578125,22842.17578125,8996864,0.0,0.0
2023-02-06 10:38:00+00:00,22838.12109375,22838.12109375,22838.12109375,22838.12109375,13631488,0.0,0.0
2023-02-06 10:39:00+00:00,22838.37109375,22838.37109375,22838.37109375,22838.37109375,4298752,0.0,0.0
2023-02-06 10:40:00+00:00,22824.998046875,22824.998046875,22824.998046875,22824.998046875,20041728,0.0,0.0
2023-02-06 10:41:00+00:00,22826.802734375,22826.802734375,22826.802734375,22826.802734375,7219200,0.0,0.0
2023-02-06 10:42:00+00:00,22826.662109375,22826.662109375,22826.662109375,22826.662109375,2240512,0.0,0.0
2023-02-06 10:43:00+00:00,22828.49609375,22828.49609375,22828.49609375,22828.49609375,22374400,0.0,0.0
2023-02-06 10:44:00+00:00,22825.9296875,22825.9296875,22825.9296875,22825.9296875,2041856,0.0,0.0
2023-02-06 10:45:00+00:00,22829.822265625,22829.822265625,22829.822265625,22829.822265625,0,0.0,0.0
2023-02-06 10:46:00+00:00,22833.1875,22833.1875,22833.1875,22833.1875,0,0.0,0.0
2023-02-06 10:47:00+00:00,22834.978515625,22834.978515625,22834.978515625,22834.978515625,229376,0.0,0.0
2023-02-06 10:48:00+00:00,22835.86328125,22835.86328125,22835.86328125,22835.86328125,538624,0.0,0.0
2023-02-06 10:49:00+00:00,22839.3515625,22839.3515625,22839.3515625,22839.3515625,4431872,0.0,0.0
2023-02-06 10:50:00+00:00,22837.62109375,22837.62109375,22837.62109375,22837.62109375,3915776,0.0,0.0
2023-02-06 10:51:00+00:00,22835.66015625,22835.66015625,22835.66015625,22835.66015625,3442688,0.0,0.0
2023-02-06 10:52:00+00:00,22834.015625,22834.015625,22834.015625,22834.015625,10659840,0.0,0.0
2023-02-06 10:53:00+00:00,22836.1171875,22836.1171875,22836.1171875,22836.1171875,0,0.0,0.0
2023-02-06 10:54:00+00:00,22837.203125,22837.203125,22837.203125,22837.203125,1591296,0.0,0.0
2023-02-06 10:55:00+00:00,22840.97265625,22840.97265625,22840.97265625,22840.97265625,21248000,0.0,0.0
2023-02-06 10:56:00+00:00,22842.453125,22842.453125,22842.453125,22842.453125,3090432,0.0,0.0
2023-02-06 10:57:00+00:00,22843.79296875,22843.79296875,22843.79296875,22843.79296875,2697216,0.0,0.0
2023-02-06 10:58:00+00:00,22846.017578125,22846.017578125,22846.017578125,22846.017578125,0,0.0,0.0
2023-02-06 10:59:00+00:00,22845.25390625,22845.25390625,22845.25390625,22845.25390625,563200,0.0,0.0
2023-02-06 11:00:00+00:00,22846.03515625,22846.03515625,22846.03515625,22846.03515625,0,0.0,0.0
2023-02-06 11:01:00+00:00,22848.720703125,22848.720703125,22848.720703125,22848.720703125,4032512,0.0,0.0
2023-02-06 11:02:00+00:00,22849.609375,22849.609375,22849.609375,22849.609375,0,0.0,0.0
2023-02-06 11:03:00+00:00,22847.939453125,22847.939453125,22847.939453125,22847.939453125,0,0.0,0.0
2023-02-06 11:04:00+00:00,22844.65234375,22844.65234375,22844.65234375,22844.65234375,0,0.0,0.0
2023-02-06 11:05:00+00:00,22842.673828125,22842.673828125,22842.673828125,22842.673828125,4577280,0.0,0.0
2023-02-06 11:06:00+00:00,22836.05859375,22836.05859375,22836.05859375,22836.05859375,4843520,0.0,0.0
2023-02-06 11:07:00+00:00,22818.849609375,22818.849609375,22818.849609375,22818.849609375,10819584,0.0,0.0
2023-02-06 11:08:00+00:00,22817.19921875,22817.19921875,22817.19921875,22817.19921875,0,0.0,0.0
2023-02-06 11:09:00+00:00,22814.6796875,22814.6796875,22814.6796875,22814.6796875,7524352,0.0,0.0
2023-02-06 11:10:00+00:00,22805.861328125,22805.861328125,22805.861328125,22805.861328125,19128320,0.0,0.0
2023-02-06 11:11:00+00:00,22808.1875,22808.1875,22808.1875,22808.1875,6180864,0.0,0.0
2023-02-06 11:12:00+00:00,22810.212890625,22810.212890625,22810.212890625,22810.212890625,5740544,0.0,0.0
2023-02-06 11:13:00+00:00,22806.71484375,22806.71484375,22806.71484375,22806.71484375,23412736,0.0,0.0
2023-02-06 11:14:00+00:00,22803.37109375,22803.37109375,22803.37109375,22803.37109375,16445440,0.0,0.0
2023-02-06 11:15:00+00:00,22801.490234375,22801.490234375,22801.490234375,22801.490234375,4894720,0.0,0.0
2023-02-06 11:16:00+00:00,22805.396484375,22805.396484375,22805.396484375,22805.396484375,27459584,0.0,0.0
2023-02-06 11:17:00+00:00,22807.791015625,22807.791015625,22807.791015625,22807.791015625,4904960,0.0,0.0
2023-02-06 11:18:00+00:00,22809.482421875,22809.482421875,22809.482421875,22809.482421875,8411136,0.0,0.0
2023-02-06 11:19:00+00:00,22817.8515625,22817.8515625,22817.8515625,22817.8515625,18257920,0.0,0.0
2023-02-06 11:20:00+00:00,22819.2109375,22819.2109375,22819.2109375,22819.2109375,2211840,0.0,0.0
2023-02-06 11:21:00+00:00,22817.984375,22817.984375,22817.984375,22817.984375,2246656,0.0,0.0
2023-02-06 11:22:00+00:00,22810.78125,22810.78125,22810.78125,22810.78125,1026048,0.0,0.0
2023-02-06 11:23:00+00:00,22806.14453125,22806.14453125,22806.14453125,22806.14453125,4630528,0.0,0.0
2023-02-06 11:24:00+00:00,22803.046875,22803.046875,22803.046875,22803.046875,4732928,0.0,0.0
2023-02-06 11:25:00+00:00,22793.490234375,22793.490234375,22793.490234375,22793.490234375,21073920,0.0,0.0
